timestamp,gt_x,gt_y,gt_theta,odom_x,odom_y,odom_theta,ekf_x,ekf_y,ekf_theta,odom_error_x,odom_error_y,odom_error_pos,odom_error_theta,ekf_error_x,ekf_error_y,ekf_error_pos,ekf_error_theta
72.92,-0.5185707713842891,-1.4989234737419301,-1.9460125042918448,-0.49016964962239506,-1.5688083263416837,-1.9079021287269906,,,,0.02840112176189402,0.06988485259975352,0.07543551113516238,0.03811037556485419,,,,
72.94,-0.5200331198721205,-1.5026461536834483,-1.9460855599937228,-0.49016964962239506,-1.5688083263416837,-1.9079021287269906,,,,0.029863470249725466,0.06616217265823532,0.07258966831591379,0.03818343126673218,,,,
72.96,-0.5214957624223218,-1.5063686944379577,-1.9461579411481154,-0.49210722333801676,-1.5743366087732953,-1.9080125866658675,,,,0.029388539084305,0.06796791433533755,0.0740494673080469,0.03814535448224787,,,,
72.98,-0.5229586405009646,-1.5100911445441483,-1.946231078174568,-0.4943795780766265,-1.580817794319828,-1.9081436862703856,,,,0.02857906242433811,0.07072664977567977,0.07628251305211357,0.03808739190418242,,,,
73.0,-0.524421765963538,-1.5138134943239945,-1.9463047288438753,-0.4943795780766265,-1.580817794319828,-1.9081436862703856,,,,0.03004218788691143,0.06700429999583357,0.07343098304506178,0.038161042573489734,,,,
73.02,-0.5258851764485066,-1.5175357334591812,-1.9463781513130525,-0.49625162892630503,-1.5861549963384451,-1.9082515419603672,,,,0.029633547522201598,0.0686192628792639,0.07474456754068556,0.0381266093526853,,,,
73.04,-0.527348880568623,-1.5212578587124947,-1.9464511599839318,-0.4974473768750865,-1.591219091368717,-1.9092987549313978,,,,0.029901503693536446,0.06996123265622223,0.07608333587529288,0.03715240505253403,,,,
73.06,-0.5288128737667419,-1.524979875166209,-1.946523829749075,-0.4974473768750865,-1.591219091368717,-1.9092987549313978,,,,0.03136549689165541,0.06623921620250806,0.07329002768714889,0.03722507481767723,,,,
73.08,-0.5302771756812602,-1.5287017742857596,-1.9465957084085914,-0.4993255921489815,-1.5965541298650916,-1.9094046449865694,,,,0.030951583532278726,0.067852355579332,0.07457843308101703,0.03719106342202205,,,,
73.1,-0.5317420568046337,-1.53242347165672,-1.9466611076549696,-0.5014727740533464,-1.6026511022885017,-1.909513478362094,,,,0.030269282751287263,0.07022763063178172,0.07647319518910756,0.03714762929287563,,,,
73.12,-0.5332072312252121,-1.5361450827641105,-1.9467256289275985,-0.5026138136138386,-1.6058899852644892,-1.9095699293068744,,,,0.030593417611373463,0.06974490250037868,0.07615975726019106,0.03715569962072407,,,,
73.14,-0.5346727339310066,-1.5398665688275353,-1.9467882872586715,-0.5026138136138386,-1.6058899852644892,-1.9095699293068744,,,,0.03205892031716795,0.06602341643695397,0.07339527157732961,0.037218357951797065,,,,
73.16,-0.5361385174564754,-1.543587954925786,-1.9468499911302473,-0.5050976546661746,-1.6129391901512915,-1.9096896503886134,,,,0.031040862790300827,0.06935123522550546,0.07598110942905265,0.03716034074163388,,,,
73.18,-0.537604569258515,-1.5473092385129743,-1.9469108928745746,-0.5050976546661746,-1.6129391901512915,-1.9096896503886134,,,,0.03250691459234034,0.0656299516383172,0.07323926575520513,0.03722124248596126,,,,
73.2,-0.5390708747253811,-1.551030427312692,-1.9469712461891928,-0.5075823392688948,-1.6199880965690672,-1.9098067740243536,,,,0.03148853545648622,0.06895766925637514,0.07580691270897408,0.0371644721648392,,,,
73.22,-0.5405374650044183,-1.5547515085184356,-1.9470303460284912,-0.5095976177325302,-1.6257031899291243,-1.9098992067577956,,,,0.030939847271888143,0.07095168141068875,0.0774042327280081,0.03713113927069567,,,,
73.24,-0.542004313412982,-1.5584724951472255,-1.9470886783050574,-0.5095976177325302,-1.6257031899291243,-1.9098992067577956,,,,0.03240669568045185,0.0672306947818988,0.0746335061871158,0.03718947154726182,,,,
73.26,-0.5434714310948827,-1.5621933825939667,-1.9471459304037613,-0.512150973135338,-1.632942072849728,-1.9100131705480743,,,,0.031320457959544745,0.07074869025576125,0.07737149513678314,0.03713275985568698,,,,
73.28,-0.5449387858121414,-1.565914179184609,-1.947202693770747,-0.512150973135338,-1.632942072849728,-1.9100131705480743,,,,0.03278781267680342,0.06702789366511896,0.07461755282312364,0.03718952322267266,,,,
73.3,-0.5464063941870267,-1.569634881970914,-1.9472585824822293,-0.5143690766666342,-1.6392282171214083,-1.9101098962816279,,,,0.032037317520392516,0.06959333515049426,0.07661345842129481,0.03714868620060141,,,,
73.32,-0.5478742577474733,-1.5733554881601768,-1.9473134954927815,-0.5162516195218527,-1.6445617324311488,-1.9101898609584693,,,,0.031622638225620614,0.071206244270972,0.0779122613683226,0.03712363453431222,,,,
